#'chr'	'start'	'end'	'CD24Mid-1'	'CD24Neg-2'	'CD24Mid-3'	'CD24Neg-4'	'CD24Mid-5'	'CD24Neg-6'	'CD24Mid-7'	'CD24Neg-8'
chr11	107774650	107784650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107784650	107794650	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	107794650	107804650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107804650	107814650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107814650	107824650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107824650	107834650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107834650	107844650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107844650	107854650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107854650	107864650	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
chr11	107864650	107874650	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr11	107874650	107884650	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
chr11	107884650	107894650	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107894650	107904650	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	107904650	107914650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	107914650	107924650	0.0	0.0	4.0	0.0	0.0	2.0	2.0	0.0
chr11	107924650	107934650	903.0	815.0	733.0	898.0	501.0	508.0	701.0	518.0
chr11	107934650	107944650	2873.0	2896.0	3900.0	4312.0	1296.0	1592.0	2515.0	1641.0
chr11	107944650	107954650	431.0	394.0	527.0	654.0	184.0	213.0	280.0	174.0
chr11	107954650	107964650	249.0	193.0	263.0	356.0	93.0	90.0	164.0	102.0
chr11	107964650	107974650	36.0	66.0	58.0	67.0	28.0	6.0	34.0	40.0
chr11	107974650	107984650	545.0	555.0	822.0	873.0	212.0	242.0	450.0	242.0
chr11	107984650	107994650	322.0	340.0	432.0	470.0	108.0	141.0	223.0	135.0
chr11	107994650	108004650	88.0	64.0	58.0	95.0	38.0	19.0	38.0	32.0
chr11	108004650	108014650	520.0	538.0	831.0	852.0	225.0	238.0	413.0	288.0
chr11	108014650	108024650	18.0	12.0	26.0	23.0	6.0	12.0	9.0	22.0
chr11	108024650	108034650	32.0	48.0	41.0	33.0	10.0	21.0	15.0	11.0
chr11	108034650	108044650	43.0	43.0	40.0	44.0	19.0	20.0	26.0	25.0
chr11	108044650	108054650	196.0	217.0	296.0	298.0	76.0	102.0	148.0	102.0
chr11	108054650	108064650	198.0	160.0	214.0	264.0	68.0	78.0	152.0	68.0
chr11	108064650	108074650	123.0	135.0	48.0	39.0	116.0	87.0	162.0	142.0
chr11	108074650	108084650	34.0	59.0	35.0	39.0	27.0	34.0	30.0	26.0
chr11	108084650	108094650	49.0	43.0	55.0	54.0	32.0	42.0	37.0	31.0
chr11	108094650	108104650	94.0	112.0	99.0	110.0	74.0	68.0	75.0	72.0
chr11	108104650	108114650	51.0	41.0	65.0	45.0	42.0	40.0	111.0	72.0
chr11	108114650	108124650	62.0	75.0	91.0	67.0	25.0	40.0	17.0	54.0
chr11	108124650	108134650	72.0	102.0	82.0	89.0	61.0	36.0	53.0	38.0
chr11	108134650	108144650	121.0	94.0	111.0	86.0	62.0	77.0	38.0	65.0
chr11	108144650	108154650	91.0	115.0	95.0	82.0	46.0	38.0	57.0	68.0
chr11	108154650	108164650	57.0	73.0	87.0	95.0	42.0	45.0	25.0	55.0
chr11	108164650	108174650	103.0	96.0	85.0	97.0	108.0	59.0	67.0	62.0
chr11	108174650	108184650	55.0	67.0	68.0	69.0	11.0	20.0	34.0	13.0
chr11	108184650	108194650	243.0	247.0	303.0	308.0	103.0	158.0	151.0	158.0
chr11	108194650	108204650	68.0	71.0	67.0	65.0	36.0	66.0	34.0	21.0
chr11	108204650	108214650	58.0	42.0	49.0	57.0	24.0	31.0	20.0	10.0
chr11	108214650	108224650	98.0	104.0	78.0	33.0	36.0	77.0	43.0	57.0
chr11	108224650	108234650	45.0	52.0	58.0	50.0	25.0	40.0	21.0	32.0
chr11	108234650	108244650	57.0	54.0	75.0	54.0	26.0	28.0	29.0	24.0
chr11	108244650	108254650	58.0	43.0	66.0	55.0	42.0	17.0	45.0	24.0
chr11	108254650	108264650	49.0	80.0	57.0	45.0	37.0	17.0	40.0	34.0
chr11	108264650	108274650	59.0	57.0	59.0	37.0	43.0	42.0	22.0	41.0
chr11	108274650	108284650	76.0	153.0	78.0	52.0	51.0	52.0	34.0	59.0
chr11	108284650	108294650	52.0	77.0	73.0	58.0	58.0	36.0	18.0	31.0
chr11	108294650	108304650	78.0	102.0	82.0	60.0	34.0	37.0	34.0	39.0
chr11	108304650	108314650	112.0	130.0	157.0	92.0	45.0	61.0	51.0	47.0
chr11	108314650	108324650	104.0	113.0	147.0	121.0	56.0	53.0	70.0	85.0
chr11	108324650	108334650	117.0	140.0	163.0	122.0	86.0	42.0	68.0	93.0
chr11	108334650	108344650	347.0	329.0	498.0	494.0	164.0	165.0	273.0	212.0
chr11	108344650	108354650	5.0	6.0	7.0	4.0	2.0	2.0	8.0	1.0
chr11	108354650	108364650	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
chr11	108364650	108374650	6.0	2.0	2.0	10.0	0.0	2.0	0.0	0.0
chr11	108374650	108384650	6.0	10.0	4.0	6.0	0.0	0.0	2.0	0.0
chr11	108384650	108394650	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0
chr11	108394650	108404650	24.0	9.0	17.0	24.0	7.0	12.0	19.0	10.0
chr11	108404650	108414650	24.0	34.0	33.0	20.0	7.0	9.0	30.0	10.0
chr11	108414650	108424650	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	108424650	108434650	2.0	10.0	15.0	15.0	0.0	0.0	0.0	0.0
chr11	108434650	108444650	6.0	7.0	17.0	11.0	0.0	0.0	0.0	0.0
chr11	108444650	108454650	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0
chr11	108454650	108464650	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
chr11	108464650	108474650	2.0	5.0	20.0	6.0	0.0	0.0	0.0	0.0
chr11	108474650	108484650	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	108484650	108494650	2.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0
chr11	108494650	108504650	2.0	2.0	5.0	6.0	0.0	1.0	0.0	0.0
chr11	108504650	108514650	6.0	3.0	8.0	11.0	0.0	2.0	0.0	0.0
chr11	108514650	108524650	7.0	14.0	10.0	8.0	0.0	0.0	0.0	0.0
chr11	108524650	108534650	4.0	4.0	5.0	16.0	0.0	0.0	0.0	0.0
chr11	108534650	108544650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	108544650	108554650	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	108554650	108564650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	108564650	108574650	3.0	9.0	7.0	6.0	0.0	0.0	0.0	0.0
chr11	108574650	108584650	0.0	2.0	4.0	2.0	0.0	0.0	0.0	3.0
chr11	108584650	108594650	1.0	9.0	5.0	4.0	0.0	0.0	0.0	0.0
chr11	108594650	108604650	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
chr11	108604650	108614650	5.0	16.0	10.0	13.0	0.0	0.0	0.0	0.0
chr11	108614650	108624650	0.0	4.0	4.0	8.0	0.0	0.0	4.0	1.0
chr11	108624650	108634650	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	108634650	108644650	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
chr11	108644650	108654650	8.0	2.0	3.0	14.0	0.0	0.0	0.0	2.0
chr11	108654650	108664650	3.0	5.0	5.0	12.0	0.0	0.0	0.0	0.0
chr11	108664650	108674650	3.0	16.0	9.0	8.0	0.0	0.0	0.0	0.0
chr11	108674650	108684650	4.0	2.0	8.0	0.0	2.0	0.0	0.0	0.0
chr11	108684650	108694650	0.0	10.0	2.0	4.0	0.0	0.0	0.0	1.0
chr11	108694650	108704650	8.0	10.0	3.0	9.0	0.0	1.0	0.0	2.0
chr11	108704650	108714650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	108714650	108724650	54.0	45.0	56.0	44.0	12.0	10.0	19.0	7.0
chr11	108724650	108734650	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	108734650	108744650	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	108744650	108754650	3.0	7.0	7.0	3.0	0.0	0.0	0.0	1.0
chr11	108754650	108764650	8.0	11.0	13.0	9.0	0.0	2.0	2.0	2.0
chr11	108764650	108774650	8.0	4.0	12.0	6.0	0.0	0.0	0.0	0.0
chr11	108774650	108784650	2.0	4.0	8.0	6.0	0.0	0.0	0.0	4.0
chr11	108784650	108794650	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0
chr11	108794650	108804650	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	108804650	108814650	6.0	10.0	11.0	6.0	0.0	0.0	0.0	1.0
chr11	108814650	108824650	8.0	10.0	10.0	12.0	2.0	0.0	9.0	4.0
chr11	108824650	108834650	25.0	32.0	19.0	18.0	0.0	4.0	12.0	6.0
chr11	108834650	108844650	5.0	8.0	14.0	19.0	2.0	0.0	2.0	1.0
chr11	108844650	108854650	9.0	5.0	9.0	8.0	2.0	0.0	3.0	8.0
chr11	108854650	108864650	62.0	39.0	56.0	54.0	11.0	19.0	12.0	10.0
chr11	108864650	108874650	12.0	7.0	7.0	6.0	0.0	4.0	2.0	3.0
chr11	108874650	108884650	22.0	16.0	16.0	16.0	0.0	6.0	0.0	4.0
chr11	108884650	108894650	48.0	61.0	57.0	35.0	18.0	16.0	12.0	18.0
chr11	108894650	108904650	23.0	11.0	19.0	27.0	9.0	8.0	2.0	2.0
chr11	108904650	108914650	6.0	9.0	10.0	7.0	0.0	2.0	2.0	4.0
chr11	108914650	108924650	1325.0	1728.0	2119.0	1841.0	110.0	142.0	210.0	215.0
chr11	108924650	108934650	422.0	594.0	689.0	593.0	44.0	45.0	90.0	79.0
chr11	108934650	108944650	2382.0	2996.0	3613.0	3119.0	204.0	275.0	457.0	438.0
chr11	108944650	108954650	2606.0	3330.0	3390.0	2894.0	298.0	328.0	578.0	676.0
chr11	108954650	108964650	2.0	3.0	0.0	2.0	0.0	2.0	2.0	2.0
chr11	108964650	108974650	2.0	0.0	5.0	2.0	0.0	1.0	0.0	0.0
chr11	108974650	108984650	8.0	12.0	9.0	13.0	0.0	0.0	0.0	0.0
chr11	108984650	108994650	26.0	32.0	26.0	22.0	0.0	4.0	0.0	2.0
chr11	108994650	109004650	12.0	31.0	44.0	45.0	0.0	2.0	0.0	4.0
chr11	109004650	109014650	34.0	40.0	40.0	24.0	0.0	2.0	0.0	2.0
chr11	109014650	109024650	12.0	21.0	4.0	6.0	0.0	0.0	0.0	2.0
chr11	109024650	109034650	13.0	16.0	23.0	18.0	0.0	0.0	0.0	0.0
chr11	109034650	109044650	8.0	15.0	14.0	9.0	0.0	2.0	0.0	0.0
chr11	109044650	109054650	3.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
chr11	109054650	109064650	18.0	14.0	16.0	8.0	0.0	2.0	2.0	0.0
chr11	109064650	109074650	57.0	98.0	83.0	45.0	0.0	0.0	4.0	0.0
chr11	109074650	109084650	70.0	69.0	76.0	33.0	0.0	0.0	0.0	4.0
chr11	109084650	109094650	62.0	87.0	51.0	57.0	0.0	0.0	2.0	0.0
chr11	109094650	109104650	175.0	252.0	174.0	146.0	0.0	9.0	4.0	2.0
chr11	109104650	109114650	19.0	23.0	11.0	10.0	0.0	0.0	0.0	0.0
chr11	109114650	109124650	6.0	4.0	6.0	2.0	1.0	0.0	0.0	0.0
chr11	109124650	109134650	4.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0
chr11	109134650	109144650	5.0	16.0	13.0	19.0	0.0	2.0	0.0	2.0
chr11	109144650	109154650	6.0	10.0	13.0	6.0	2.0	0.0	0.0	0.0
chr11	109154650	109164650	0.0	1.0	2.0	6.0	0.0	1.0	0.0	0.0
chr11	109164650	109174650	8.0	6.0	5.0	4.0	0.0	0.0	0.0	0.0
chr11	109174650	109184650	6.0	1.0	2.0	2.0	0.0	0.0	0.0	2.0
chr11	109184650	109194650	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109194650	109204650	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
chr11	109204650	109214650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109214650	109224650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109224650	109234650	9.0	32.0	20.0	41.0	0.0	0.0	2.0	10.0
chr11	109234650	109244650	4.0	0.0	18.0	3.0	5.0	2.0	2.0	6.0
chr11	109244650	109254650	0.0	0.0	4.0	3.0	2.0	0.0	2.0	2.0
chr11	109254650	109264650	0.0	1.0	4.0	11.0	0.0	0.0	0.0	6.0
chr11	109264650	109274650	0.0	4.0	2.0	1.0	0.0	0.0	1.0	4.0
chr11	109274650	109284650	0.0	3.0	0.0	4.0	0.0	0.0	4.0	2.0
chr11	109284650	109294650	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	109294650	109304650	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	109304650	109314650	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	109314650	109324650	0.0	2.0	2.0	3.0	0.0	0.0	2.0	0.0
chr11	109324650	109334650	2.0	3.0	4.0	0.0	2.0	2.0	2.0	0.0
chr11	109334650	109344650	6.0	1.0	4.0	3.0	4.0	8.0	8.0	0.0
chr11	109344650	109354650	41.0	46.0	40.0	54.0	11.0	16.0	36.0	32.0
chr11	109354650	109364650	513.0	395.0	574.0	571.0	288.0	260.0	388.0	315.0
chr11	109364650	109374650	346.0	353.0	480.0	491.0	232.0	200.0	321.0	276.0
chr11	109374650	109384650	180.0	148.0	197.0	180.0	111.0	87.0	159.0	204.0
chr11	109384650	109394650	105.0	154.0	198.0	198.0	85.0	110.0	122.0	93.0
chr11	109394650	109404650	4391.0	4219.0	5225.0	5316.0	2091.0	2306.0	4017.0	2559.0
chr11	109404650	109414650	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0
chr11	109414650	109424650	0.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0
chr11	109424650	109434650	1062.0	1168.0	1220.0	1296.0	285.0	284.0	339.0	280.0
chr11	109434650	109444650	830.0	1016.0	905.0	927.0	193.0	200.0	228.0	182.0
chr11	109444650	109454650	915.0	877.0	908.0	1138.0	749.0	1170.0	2512.0	1173.0
chr11	109454650	109464650	757.0	617.0	889.0	970.0	491.0	842.0	1491.0	664.0
chr11	109464650	109474650	396.0	322.0	425.0	506.0	175.0	209.0	463.0	201.0
chr11	109474650	109484650	70.0	75.0	81.0	65.0	13.0	16.0	31.0	12.0
chr11	109484650	109494650	111.0	91.0	98.0	93.0	54.0	82.0	137.0	54.0
chr11	109494650	109504650	115.0	91.0	76.0	87.0	22.0	70.0	64.0	36.0
chr11	109504650	109514650	16.0	19.0	17.0	11.0	4.0	10.0	14.0	7.0
chr11	109514650	109524650	24.0	17.0	20.0	26.0	6.0	12.0	45.0	17.0
chr11	109524650	109534650	59.0	53.0	46.0	33.0	20.0	33.0	63.0	16.0
chr11	109534650	109544650	28.0	21.0	38.0	17.0	39.0	49.0	80.0	27.0
chr11	109544650	109554650	25.0	33.0	28.0	22.0	38.0	95.0	137.0	48.0
chr11	109554650	109564650	46.0	30.0	34.0	38.0	51.0	113.0	241.0	79.0
chr11	109564650	109574650	493.0	549.0	383.0	468.0	295.0	488.0	811.0	345.0
chr11	109574650	109584650	612.0	677.0	661.0	770.0	138.0	135.0	146.0	137.0
chr11	109584650	109594650	127.0	177.0	135.0	137.0	20.0	25.0	20.0	35.0
chr11	109594650	109604650	87.0	133.0	126.0	167.0	24.0	17.0	26.0	22.0
chr11	109604650	109614650	36.0	60.0	63.0	97.0	5.0	9.0	17.0	17.0
chr11	109614650	109624650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109624650	109634650	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr11	109634650	109644650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109644650	109654650	561.0	714.0	665.0	732.0	186.0	264.0	398.0	243.0
chr11	109654650	109664650	1315.0	1620.0	1545.0	1639.0	534.0	628.0	927.0	547.0
chr11	109664650	109674650	3141.0	3680.0	3677.0	3450.0	1405.0	1558.0	2155.0	1474.0
chr11	109674650	109684650	399.0	324.0	346.0	303.0	325.0	410.0	540.0	318.0
chr11	109684650	109694650	128.0	75.0	102.0	88.0	71.0	131.0	144.0	93.0
chr11	109694650	109704650	38.0	39.0	44.0	29.0	35.0	25.0	46.0	34.0
chr11	109704650	109714650	28.0	50.0	50.0	28.0	16.0	47.0	50.0	28.0
chr11	109714650	109724650	198.0	180.0	192.0	182.0	142.0	217.0	314.0	160.0
chr11	109724650	109734650	23.0	7.0	30.0	21.0	8.0	14.0	42.0	29.0
chr11	109734650	109744650	58.0	73.0	63.0	45.0	54.0	84.0	115.0	65.0
chr11	109744650	109754650	39.0	38.0	87.0	45.0	19.0	59.0	99.0	54.0
chr11	109754650	109764650	13.0	21.0	29.0	22.0	17.0	30.0	68.0	27.0
chr11	109764650	109774650	19.0	21.0	14.0	14.0	17.0	36.0	60.0	16.0
chr11	109774650	109784650	2.0	3.0	8.0	0.0	2.0	10.0	13.0	12.0
chr11	109784650	109794650	2.0	0.0	2.0	2.0	2.0	0.0	0.0	2.0
chr11	109794650	109804650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109804650	109814650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109814650	109824650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	109824650	109834650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109834650	109844650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	109844650	109854650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109854650	109864650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109864650	109874650	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	109874650	109884650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109884650	109894650	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
chr11	109894650	109904650	3.0	0.0	4.0	4.0	2.0	0.0	2.0	0.0
chr11	109904650	109914650	8.0	3.0	13.0	6.0	2.0	4.0	0.0	4.0
chr11	109914650	109924650	0.0	4.0	5.0	4.0	2.0	6.0	2.0	0.0
chr11	109924650	109934650	3.0	2.0	6.0	2.0	2.0	2.0	4.0	12.0
chr11	109934650	109944650	15.0	6.0	14.0	6.0	5.0	6.0	14.0	10.0
chr11	109944650	109954650	6.0	2.0	2.0	5.0	2.0	0.0	0.0	2.0
chr11	109954650	109964650	0.0	0.0	0.0	4.0	4.0	0.0	6.0	4.0
chr11	109964650	109974650	8.0	0.0	2.0	1.0	2.0	2.0	5.0	0.0
chr11	109974650	109984650	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
chr11	109984650	109994650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	109994650	110004650	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	110004650	110014650	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
chr11	110014650	110024650	4.0	13.0	16.0	7.0	1.0	4.0	12.0	2.0
chr11	110024650	110034650	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
chr11	110034650	110044650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110044650	110054650	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	110054650	110064650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110064650	110074650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110074650	110084650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110084650	110094650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110094650	110104650	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
chr11	110104650	110114650	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0
chr11	110114650	110124650	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110124650	110134650	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	110134650	110144650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110144650	110154650	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
chr11	110154650	110164650	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
chr11	110164650	110174650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110174650	110184650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110184650	110194650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110194650	110204650	2.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0
chr11	110204650	110214650	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110214650	110224650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110224650	110234650	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0
chr11	110234650	110244650	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	110244650	110254650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110254650	110264650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110264650	110274650	4.0	19.0	18.0	17.0	6.0	11.0	0.0	6.0
chr11	110274650	110284650	0.0	6.0	5.0	14.0	4.0	6.0	6.0	0.0
chr11	110284650	110294650	2.0	2.0	5.0	4.0	0.0	2.0	2.0	0.0
chr11	110294650	110304650	0.0	4.0	2.0	0.0	2.0	1.0	5.0	0.0
chr11	110304650	110314650	2.0	2.0	8.0	7.0	4.0	4.0	7.0	0.0
chr11	110314650	110324650	4.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0
chr11	110324650	110334650	1.0	0.0	2.0	2.0	0.0	4.0	6.0	3.0
chr11	110334650	110344650	2.0	4.0	2.0	0.0	0.0	0.0	3.0	2.0
chr11	110344650	110354650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110354650	110364650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110364650	110374650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110374650	110384650	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110384650	110394650	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
chr11	110394650	110404650	94.0	112.0	116.0	107.0	12.0	30.0	33.0	6.0
chr11	110404650	110414650	32.0	51.0	36.0	26.0	6.0	2.0	4.0	2.0
chr11	110414650	110424650	21.0	46.0	50.0	32.0	2.0	13.0	6.0	6.0
chr11	110424650	110434650	31.0	37.0	25.0	30.0	3.0	7.0	2.0	4.0
chr11	110434650	110444650	64.0	73.0	70.0	61.0	20.0	16.0	4.0	11.0
chr11	110444650	110454650	23.0	33.0	25.0	13.0	13.0	6.0	9.0	6.0
chr11	110454650	110464650	9.0	20.0	19.0	16.0	0.0	2.0	2.0	5.0
chr11	110464650	110474650	11.0	7.0	7.0	7.0	0.0	4.0	0.0	4.0
chr11	110474650	110484650	68.0	57.0	97.0	81.0	7.0	5.0	15.0	7.0
chr11	110484650	110494650	164.0	199.0	202.0	233.0	14.0	33.0	38.0	21.0
chr11	110494650	110504650	171.0	200.0	210.0	229.0	25.0	41.0	39.0	25.0
chr11	110504650	110514650	299.0	393.0	367.0	447.0	59.0	58.0	77.0	64.0
chr11	110514650	110524650	409.0	423.0	499.0	583.0	70.0	66.0	64.0	78.0
chr11	110524650	110534650	9.0	11.0	6.0	11.0	2.0	0.0	0.0	2.0
chr11	110534650	110544650	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0
chr11	110544650	110554650	2.0	4.0	4.0	5.0	0.0	0.0	4.0	0.0
chr11	110554650	110564650	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	110564650	110574650	2.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0
chr11	110574650	110584650	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
chr11	110584650	110594650	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
chr11	110594650	110604650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110604650	110614650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
chr11	110614650	110624650	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110624650	110634650	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	110634650	110644650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110644650	110654650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110654650	110664650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110664650	110674650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110674650	110684650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110684650	110694650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110694650	110704650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110704650	110714650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110714650	110724650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110724650	110734650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110734650	110744650	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	110744650	110754650	0.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0
chr11	110754650	110764650	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
chr11	110764650	110774650	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	110774650	110784650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110784650	110794650	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
chr11	110794650	110804650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110804650	110814650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110814650	110824650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110824650	110834650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110834650	110844650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110844650	110854650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110854650	110864650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110864650	110874650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110874650	110884650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110884650	110894650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110894650	110904650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	110904650	110914650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
